"Data","Risk_free"
2002-08-20,0.000669450673740404
2002-08-21,0.000668444146867751
2002-08-22,0.000667437387164752
2002-08-23,0.000662063597701496
2002-08-26,0.000661727506667415
2002-08-27,0.00066307169618089
2002-08-28,0.000659710261970619
2002-08-29,0.000655672803986838
2002-08-30,0.000657692027743924
2002-09-02,0.000658364908304075
2002-09-03,0.0006587012903765
2002-09-04,0.000661391357425686
2002-09-05,0.000664079620037061
2002-09-06,0.000667437387164741
2002-09-09,0.000667101703584198
2002-09-10,0.000672133523039575
2002-09-11,0.000670121575240042
2002-09-12,0.000670121575240013
2002-09-13,0.000668444146867803
2002-09-16,0.000675484479870729
2002-09-17,0.000672803900670148
2002-09-18,0.000677828502375688
2002-09-19,0.00068585469853129
2002-09-20,0.000678498006891571
2002-09-23,0.000683515390846741
2002-09-24,0.000693531357683296
2002-09-25,0.000686522806063259
2002-09-26,0.000681843608617788
2002-09-27,0.000692864414304563
2002-09-30,0.000698862888384571
2002-10-01,0.000678163254633615
2002-10-02,0.000676489260513297
2002-10-03,0.000681509205605816
2002-10-04,0.000675484479870722
2002-10-07,0.00068184360861771
2002-10-08,0.000682846759445947
2002-10-09,0.00069086288567632
2002-10-10,0.000692530884407482
2002-10-11,0.000707511557266157
2002-10-14,0.00083471694961187
2002-10-15,0.000866772257722994
2002-10-16,0.000831497192848323
2002-10-17,0.000831497192848501
2002-10-18,0.000816329440567641
2002-10-21,0.000807265809271604
2002-10-22,0.000806293508503552
2002-10-23,0.000790703983511796
2002-10-24,0.00078940211096767
2002-10-25,0.000785168085712969
2002-10-28,0.000787774159107344
2002-10-29,0.000792005448602231
2002-10-30,0.000796882144641026
2002-10-31,0.000787122815381746
2002-11-01,0.00077962444629528
2002-11-04,0.000783212366513933
2002-11-05,0.00078614556696267
2002-11-06,0.000798831169959121
2002-11-07,0.000798181572463328
2002-11-08,0.000797856773715533
2002-11-11,0.000797531916759802
2002-11-12,0.000808885844890152
2002-11-13,0.000822468020487564
2002-11-14,0.000823759182821931
2002-11-18,0.000820530578494076
2002-11-19,0.000819238368421782
2002-11-20,0.000807589909527401
2002-11-21,0.00080985756358133
2002-11-22,0.000811152742244237
2002-11-25,0.000806941767223185
2002-11-26,0.000810181372799093
2002-11-27,0.000812447571661228
2002-11-28,0.000818592146970393
2002-11-29,0.000825695053208565
2002-12-02,0.000829241820611179
2002-12-03,0.000836325809359478
2002-12-04,0.000839863147120885
2002-12-05,0.000849815027322587
2002-12-06,0.000846607435960372
2002-12-09,0.000854301324579871
2002-12-10,0.000856222468428399
2002-12-11,0.000862299988511888
2002-12-12,0.000869006500579332
2002-12-13,0.000866133661475128
2002-12-16,0.000869963609147868
2002-12-17,0.0008709205430931
2002-12-18,0.000888741109520209
2002-12-19,0.000897304737009203
2002-12-20,0.000897621561307412
2002-12-23,0.000900155224371778
2002-12-26,0.000902370840776662
2002-12-27,0.000901737948879595
2002-12-30,0.000903320033103163
2003-01-02,0.000893818098120408
2003-01-03,0.000889376096893056
2003-01-06,0.000894135155249439
2003-01-07,0.000893183809239412
2003-01-08,0.000889693503268126
2003-01-09,0.000889058574102758
2003-01-10,0.000883975531905984
2003-01-13,0.000885882473084961
2003-01-14,0.00088683556532486
2003-01-15,0.000889058574102915
2003-01-16,0.000888741109520205
2003-01-17,0.000892232230398774
2003-01-20,0.000894135155249444
2003-01-21,0.00089445227058592
2003-01-22,0.00089952198322869
2003-01-23,0.000901737948879553
2003-01-24,0.000914061616640603
2003-01-27,0.000916900171432541
2003-01-28,0.000907114532310587
2003-01-29,0.00090648233890534
2003-01-30,0.000907114532310565
2003-01-31,0.000907746551092636
2003-02-03,0.000909642141777982
2003-02-04,0.000911536801140769
2003-02-05,0.000911852519493593
2003-02-06,0.000919736688956677
2003-02-07,0.000919736688956573
2003-02-10,0.000923515530303092
2003-02-11,0.000923515530303098
2003-02-12,0.00092477438738579
2003-02-13,0.000938281766138905
2003-02-14,0.000941103091463431
2003-02-17,0.000938281766138949
2003-02-18,0.000939535908401108
2003-02-19,0.000947365595493401
2003-02-20,0.00094141648150983
2003-02-21,0.000941416481509754
2003-02-24,0.000940789701417197
2003-02-25,0.000940162863116616
2003-02-26,0.000940789701417074
2003-02-27,0.000941416481509831
2003-02-28,0.000941729813348563
2003-03-05,0.000943296123295953
2003-03-06,0.000942043086979535
2003-03-07,0.000943296123296014
2003-03-10,0.000942356418818229
2003-03-11,0.000939535908401081
2003-03-12,0.000938281766138886
2003-03-13,0.00093483075033876
2003-03-14,0.000933889008592915
2003-03-17,0.000937340839300184
2003-03-18,0.000934830750338808
2003-03-19,0.000941103091463479
2003-03-20,0.000940789701416975
2003-03-21,0.000935144606046509
2003-03-24,0.000934830750338678
2003-03-25,0.000937340839300216
2003-03-26,0.000935458403546425
2003-03-27,0.000933261122554588
2003-03-28,0.000931690854486102
2003-03-31,0.000931376707740084
2003-04-01,0.000928862835280531
2003-04-02,0.000928234134335094
2003-04-03,0.000926661887206162
2003-04-04,0.000925088999792889
2003-04-07,0.000922256323974627
2003-04-08,0.000921941478736713
2003-04-09,0.000922256323974553
2003-04-10,0.000924774387385737
2003-04-11,0.000924774387385691
2003-04-14,0.000926032837014609
2003-04-15,0.000925088999792951
2003-04-16,0.000925403670407881
2003-04-17,0.000920681748539106
2003-04-22,0.000920681748539241
2003-04-23,0.000922256323974618
2003-04-24,0.000921626575291127
2003-04-25,0.000920051708817462
2003-04-28,0.00091973668895672
2003-04-29,0.000919106532819546
2003-04-30,0.000920051708817416
2003-05-02,0.000920366728678308
2003-05-05,0.000921311613637967
2003-05-06,0.000921311613637934
2003-05-07,0.000918791396543483
2003-05-08,0.000915323442313814
2003-05-09,0.000918161065783385
2003-05-12,0.000918161065783268
2003-05-13,0.000916269549634363
2003-05-14,0.000915638869628224
2003-05-15,0.000916269549634353
2003-05-16,0.000918161065783328
2003-05-19,0.000918476260267221
2003-05-20,0.000917530676815716
2003-05-21,0.00091879139654327
2003-05-22,0.000919106532819693
2003-05-23,0.00092036672867831
2003-05-26,0.000920996710192394
2003-05-27,0.000921311613637895
2003-05-28,0.000920996710192415
2003-05-29,0.00091973668895671
2003-05-30,0.000922256323974519
2003-06-02,0.000922571169212494
2003-06-03,0.000920996710192453
2003-06-04,0.000918161065783348
2003-06-05,0.00091753067681554
2003-06-06,0.00091532344231389
2003-06-09,0.000912168179638714
2003-06-10,0.000914061616640475
2003-06-11,0.000914692587684893
2003-06-12,0.000911221082787981
2003-06-13,0.000907114532310483
2003-06-16,0.000906166213098901
2003-06-17,0.000905217719264304
2003-06-18,0.000904901535250337
2003-06-20,0.000905217719264284
2003-06-23,0.000902370840776738
2003-06-24,0.000899838632903996
2003-06-25,0.000900155224371689
2003-06-26,0.000900155224371687
2003-06-27,0.000899521983228626
2003-06-30,0.000898255151696466
2003-07-01,0.000897621561307477
2003-07-02,0.00089793838560579
2003-07-03,0.000892866635695132
2003-07-04,0.000890963070560268
2003-07-07,0.000886517867911546
2003-07-08,0.000882067717611786
2003-07-10,0.000879204308148525
2003-07-11,0.00087952252943064
2003-07-14,0.0008715583826416
2003-07-15,0.000869963609147768
2003-07-16,0.000865175563376417
2003-07-17,0.000862619606777991
2003-07-18,0.000854941783472944
2003-07-21,0.000849173695314587
2003-07-22,0.000845323724206613
2003-07-23,0.000851417833473574
2003-07-24,0.00085045624291521
2003-07-25,0.000851097342092487
2003-07-28,0.000850456242915305
2003-07-29,0.000849494361318583
2003-07-30,0.000848853029310787
2003-07-31,0.000847890798468117
2003-08-01,0.000849173695314675
2003-08-04,0.000848211580887446
2003-08-05,0.000844360620249009
2003-08-06,0.000840184569824526
2003-08-07,0.000835682323668093
2003-08-08,0.000834716949611927
2003-08-11,0.000828274816740328
2003-08-12,0.000826017640065406
2003-08-13,0.000820853514596816
2003-08-14,0.00081503589171917
2003-08-15,0.000812447571661358
2003-08-18,0.000807589909527395
2003-08-19,0.000801103771664159
2003-08-20,0.000774726562667743
2003-08-21,0.000770803948398613
2003-08-22,0.000767859455663747
2003-08-25,0.000767532153986407
2003-08-26,0.000764585274737267
2003-08-27,0.000763602496590444
2003-08-28,0.000761963950935789
2003-08-29,0.000759996823035201
2003-09-01,0.00075835682218891
2003-09-02,0.000755074783228282
2003-09-03,0.000752775755245271
2003-09-04,0.000747515878174487
2003-09-05,0.000743895652703898
2003-09-08,0.000749489176087158
2003-09-09,0.000735655659809675
2003-09-10,0.000731694395653966
2003-09-11,0.000726075842976497
2003-09-12,0.000722105032764411
2003-09-15,0.000713819812517611
2003-09-16,0.000713156245183216
2003-09-17,0.000708508247043947
2003-09-18,0.000707511557266088
2003-09-19,0.000706182210706134
2003-09-22,0.000706182210706153
2003-09-23,0.000706514576450001
2003-09-24,0.000705849786754771
2003-09-25,0.000707511557266112
2003-09-26,0.000705849786754716
2003-09-29,0.00070485239848494
2003-09-30,0.000704187375958955
2003-10-01,0.000704187375958966
2003-10-02,0.000702524208463835
2003-10-03,0.000701858778484044
2003-10-06,0.000698862888384668
2003-10-07,0.000696198025252632
2003-10-08,0.00069319788599396
2003-10-09,0.000691863766405669
2003-10-10,0.000690862885676385
2003-10-13,0.000687190855387527
2003-10-14,0.000684518134221499
2003-10-15,0.000682512414641699
2003-10-16,0.000679501972626876
2003-10-17,0.000680840224958951
2003-10-20,0.000678832642734072
2003-10-21,0.000675819464959145
2003-10-22,0.000674814509693569
2003-10-23,0.000676489260513258
2003-10-24,0.000675484479870623
2003-10-27,0.000675484479870666
2003-10-28,0.000674144423101095
2003-10-29,0.000674479466397388
2003-10-30,0.00067347422009336
2003-10-31,0.000672468740958675
2003-11-03,0.000670121575239997
2003-11-04,0.000669450673740464
2003-11-05,0.000669450673740313
2003-11-06,0.00066643033642319
2003-11-07,0.00066508725285531
2003-11-10,0.000660719000734346
2003-11-11,0.000660382793284946
2003-11-12,0.000658364908304075
2003-11-13,0.000657692027743991
2003-11-14,0.000655672803986744
2003-11-17,0.000652305083349364
2003-11-18,0.000650620204396593
2003-11-19,0.000644548563286641
2003-11-20,0.000624921405687894
2003-11-21,0.000624582171440162
2003-11-24,0.000623564235866076
2003-11-25,0.000623564235866017
2003-11-26,0.000621867133304536
2003-11-27,0.000620848499238447
2003-11-28,0.000620169274043345
2003-12-01,0.000617791141848943
2003-12-02,0.000618130958173467
2003-12-03,0.000615411496255597
2003-12-04,0.000611669267527756
2003-12-05,0.000610988470725661
2003-12-08,0.000606219749897703
2003-12-09,0.000603492197114998
2003-12-10,0.000602810003329022
2003-12-11,0.000600762723479482
2003-12-12,0.000599397346377376
2003-12-15,0.000596665078774041
2003-12-16,0.000594614655710768
2003-12-17,0.000591879128478537
2003-12-18,0.000592905213125041
2003-12-19,0.000593589094933069
2003-12-22,0.0005935890949331
2003-12-23,0.000592905213125033
2003-12-26,0.00059461465571084
2003-12-29,0.000592563184909455
2003-12-30,0.000593247124925318
2004-01-02,0.000592221214901682
2004-01-05,0.000591194955632058
2004-01-06,0.000590510666370343
2004-01-07,0.000588799419347262
2004-01-08,0.000586402486078405
2004-01-09,0.000584689434617766
2004-01-12,0.000582632899749996
2004-01-13,0.000579546031076522
2004-01-14,0.000581604195758662
2004-01-15,0.000580575258936785
2004-01-16,0.000579546031076374
2004-01-19,0.000580232182983317
2004-01-20,0.000580232182983321
2004-01-21,0.000581261236220665
2004-01-22,0.000595298246480407
2004-01-23,0.000595298246480544
2004-01-26,0.000595981720834991
2004-01-27,0.00059563998365777
2004-01-28,0.000596323399804506
2004-01-29,0.000597348320297983
2004-01-30,0.000596665078774011
2004-02-02,0.000595981720835016
2004-02-03,0.000595639983657697
2004-02-04,0.000595298246480549
2004-02-05,0.000594614655710732
2004-02-06,0.000594956451095645
2004-02-09,0.000594272860325951
2004-02-10,0.000593589094933065
2004-02-11,0.000593247124925235
2004-02-12,0.000592563184909568
2004-02-13,0.000593247124925243
2004-02-16,0.000592563184909517
2004-02-17,0.000592563184909533
2004-02-18,0.000592905213125061
2004-02-19,0.000594956451095597
2004-02-20,0.000595639983657704
2004-02-25,0.000592563184909578
2004-02-26,0.000595639983657809
2004-02-27,0.000595981720834944
2004-03-01,0.000594272860325893
2004-03-02,0.0005956399836577
2004-03-03,0.000594956451095648
2004-03-04,0.000594956451095653
2004-03-05,0.000593930948525695
2004-03-08,0.00059290521312498
2004-03-09,0.000593930948525684
2004-03-10,0.00059461465571077
2004-03-11,0.000594272860325897
2004-03-12,0.000593589094933035
2004-03-15,0.000592221214901695
2004-03-16,0.000591537100262955
2004-03-17,0.000590168521739508
2004-03-18,0.000586744979955281
2004-03-19,0.000585717381909495
2004-03-22,0.000585717381909455
2004-03-23,0.000586059933994054
2004-03-24,0.000586744979955174
2004-03-25,0.000586059933993972
2004-03-26,0.000586059933994008
2004-03-29,0.000584346766117957
2004-03-30,0.000584004039410479
2004-03-31,0.000583661312703002
2004-04-01,0.000582975742872885
2004-04-02,0.000582975742872797
2004-04-05,0.000581261236220565
2004-04-06,0.000580575258936775
2004-04-07,0.000582632899749932
2004-04-08,0.000583661312703157
2004-04-12,0.000583661312702929
2004-04-13,0.000582289998419689
2004-04-14,0.000580918276682467
2004-04-15,0.000580232182983301
2004-04-16,0.000579889107029836
2004-04-19,0.000578859704546722
2004-04-20,0.000579202896915382
2004-04-22,0.000579202896915364
2004-04-23,0.000578173319809032
2004-04-26,0.00057851651217799
2004-04-27,0.000576800142880437
2004-04-28,0.000577143451664584
2004-04-29,0.000577830069232783
2004-04-30,0.000576800142880516
2004-05-03,0.000577143451664642
2004-05-04,0.000575769925490047
2004-05-05,0.000575083016883485
2004-05-06,0.000575083016883664
2004-05-07,0.000576113350689412
2004-05-10,0.000579202896915341
2004-05-11,0.000576456775888812
2004-05-12,0.000578173319809098
2004-05-13,0.00057885970454672
2004-05-14,0.000577143451664575
2004-05-17,0.000578173319809065
2004-05-18,0.000576456775888786
2004-05-19,0.000576456775888807
2004-05-20,0.000583661312703038
2004-05-21,0.000586402486078512
2004-05-24,0.000584346766117957
2004-05-25,0.000584004039410534
2004-05-26,0.000585374771617313
2004-05-27,0.000584346766117977
2004-05-28,0.000585032103117479
2004-05-31,0.000585717381909497
2004-06-01,0.000585374771617354
2004-06-02,0.000584004039410591
2004-06-03,0.000584689434617681
2004-06-04,0.000584004039410483
2004-06-07,0.000582975742872794
2004-06-08,0.00058228999841963
2004-06-09,0.000582632899750053
2004-06-11,0.000582289998419549
2004-06-14,0.00058331852778797
2004-06-15,0.000581947097089102
2004-06-16,0.000581604195758763
2004-06-17,0.000582289998419559
2004-06-18,0.00058194709708907
2004-06-21,0.000581947097089136
2004-06-22,0.000581947097089154
2004-06-23,0.000581947097089155
2004-06-24,0.000581261236220662
2004-06-25,0.000581604195758645
2004-06-28,0.000581947097089132
2004-06-29,0.000581604195758746
2004-06-30,0.000581261236220574
2004-07-01,0.000581261236220563
2004-07-02,0.000580575258936765
2004-07-05,0.000580575258936688
2004-07-06,0.00058091827668255
2004-07-07,0.000581261236220585
